player,shirtnumber,nationality,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,started,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,home,team,opponent,gameweek,season,position_1,position_2,position_3
Pau Torres,14,ESP,26,60,0,0,0,0,0,0,0,0,51,1,0,2,0.0,0.0,0.0,1,0,40,44,90.9,4,35,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,Aston Villa,Newcastle Utd Player Stats,1,2023-2024,CB,,
Ezri Konsa,4,ENG,25,90,0,0,0,0,0,0,0,0,57,5,0,0,0.0,0.0,0.0,1,0,44,48,91.7,3,34,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,Aston Villa,Newcastle Utd Player Stats,1,2023-2024,CB,,
Matty Cash,2,POL,26,86,0,0,0,0,2,1,1,0,62,0,1,2,0.7,0.7,0.0,2,0,43,51,84.3,2,25,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,Aston Villa,Newcastle Utd Player Stats,1,2023-2024,RB,RW,
Jaden Philogene Bidace,33,ENG,21,4,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,Aston Villa,Newcastle Utd Player Stats,1,2023-2024,RW,,
Emiliano Martinez,1,ARG,30,90,0,0,0,0,0,0,1,0,32,0,0,0,0.0,0.0,0.0,0,0,23,27,85.2,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,Aston Villa,Newcastle Utd Player Stats,1,2023-2024,GK,,
Yoane Wissa,11,COD,26,71,1,0,0,0,3,2,0,0,31,1,1,4,0.3,0.3,0.1,2,0,12,18,66.7,3,12,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Brentford,Tottenham Player Stats,1,2023-2024,FW,,
Kevin Schade,9,GER,21,19,0,0,0,0,1,0,0,0,5,0,0,0,0.3,0.3,0.0,0,0,0,1,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Brentford,Tottenham Player Stats,1,2023-2024,FW,,
Bryan Mbeumo,19,CMR,24,90,1,0,1,1,2,1,0,0,41,0,1,0,1.4,0.6,0.0,1,1,22,33,66.7,6,25,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Brentford,Tottenham Player Stats,1,2023-2024,FW,,
Vitaly Janelt,27,GER,25,90,0,0,0,0,1,1,0,0,31,1,0,1,0.0,0.0,0.0,4,0,20,25,80.0,3,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Brentford,Tottenham Player Stats,1,2023-2024,CM,,
Christian Norgaard,6,DEN,29,71,0,0,0,0,0,0,0,0,38,1,2,2,0.0,0.0,0.0,2,0,19,22,86.4,2,16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Brentford,Tottenham Player Stats,1,2023-2024,CM,,
Shandon Baptiste,26,GRN,25,19,0,0,0,0,0,0,0,0,5,0,0,1,0.0,0.0,0.0,0,0,2,3,66.7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Brentford,Tottenham Player Stats,1,2023-2024,CM,,
Mathias Jensen,8,DEN,27,48,0,0,0,0,0,0,0,0,34,2,0,0,0.0,0.0,0.0,2,1,13,26,50.0,2,15,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Brentford,Tottenham Player Stats,1,2023-2024,CM,,
Mikkel Damsgaard,24,DEN,23,42,0,0,0,0,1,1,0,0,21,1,0,2,0.1,0.1,0.0,0,0,12,14,85.7,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Brentford,Tottenham Player Stats,1,2023-2024,CM,,
Rico Henry,3,ENG,26,90,0,1,0,0,0,0,0,0,44,2,1,1,0.0,0.0,0.7,3,2,25,34,73.5,6,23,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Brentford,Tottenham Player Stats,1,2023-2024,LB,,
Kristoffer Ajer,20,NOR,25,83,0,0,0,0,0,0,0,0,35,0,1,2,0.0,0.0,0.0,1,0,19,25,76.0,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Brentford,Tottenham Player Stats,1,2023-2024,CB,,
Mathias Jorgensen,13,DEN,33,7,0,0,0,0,0,0,0,0,8,0,0,1,0.0,0.0,0.3,1,0,6,7,85.7,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Brentford,Tottenham Player Stats,1,2023-2024,CB,,
Ethan Pinnock,5,JAM,30,90,0,0,0,0,0,0,0,0,33,3,2,0,0.0,0.0,0.0,0,0,14,19,73.7,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Brentford,Tottenham Player Stats,1,2023-2024,CB,,
Nathan Collins,22,IRL,22,90,0,0,0,0,0,0,0,0,60,2,0,0,0.0,0.0,0.0,1,0,40,49,81.6,0,24,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Brentford,Tottenham Player Stats,1,2023-2024,CB,,
Aaron Hickey,2,SCO,21,71,0,0,0,0,1,0,1,0,31,3,0,1,0.0,0.0,0.1,1,0,22,25,88.0,1,17,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Brentford,Tottenham Player Stats,1,2023-2024,RB,,
Mads Roerslev,30,DEN,24,19,0,0,0,0,1,0,0,0,13,1,0,0,0.0,0.0,0.0,0,0,7,11,63.6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Brentford,Tottenham Player Stats,1,2023-2024,RB,,
Mark Flekken,1,NED,30,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,23,32,71.9,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Brentford,Tottenham Player Stats,1,2023-2024,GK,,
Richarlison,9,BRA,26,90,0,0,0,0,2,1,0,0,30,0,0,0,0.2,0.2,0.0,1,0,13,18,72.2,1,21,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,Tottenham,Brentford Player Stats,1,2023-2024,FW,,
Son Heung-min,7,KOR,31,74,0,0,0,0,2,1,0,0,42,1,0,0,0.1,0.1,0.0,2,0,31,37,83.8,5,33,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,Tottenham,Brentford Player Stats,1,2023-2024,LW,,
Ivan Perisic,14,CRO,34,16,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.1,2,0,11,16,68.8,3,13,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,Tottenham,Brentford Player Stats,1,2023-2024,LW,,
Dejan Kulusevski,21,SWE,23,90,0,0,0,0,3,0,0,0,67,4,1,0,0.0,0.0,0.1,5,0,49,60,81.7,3,51,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,Tottenham,Brentford Player Stats,1,2023-2024,RW,,
James Maddison,10,ENG,26,90,0,2,0,0,2,1,1,0,84,1,1,0,0.1,0.1,0.9,8,3,58,75,77.3,7,68,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,Tottenham,Brentford Player Stats,1,2023-2024,AM,,
Yves Bissouma,8,MLI,26,90,0,0,0,0,3,0,0,0,130,3,4,1,0.0,0.0,0.0,3,0,107,116,92.2,10,108,4,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,Tottenham,Brentford Player Stats,1,2023-2024,DM,,
Oliver Skipp,4,ENG,22,74,0,0,0,0,0,0,1,0,47,1,0,2,0.0,0.0,0.0,0,0,37,39,94.9,3,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,Tottenham,Brentford Player Stats,1,2023-2024,DM,,
Pape Matar Sarr,29,SEN,20,16,0,0,0,0,1,1,0,0,21,0,0,1,0.1,0.1,0.0,0,0,19,19,100.0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,Tottenham,Brentford Player Stats,1,2023-2024,DM,,
Destiny Udogie,38,ITA,20,90,0,0,0,0,0,0,0,0,84,3,3,0,0.0,0.0,0.0,4,1,65,72,90.3,6,63,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,Tottenham,Brentford Player Stats,1,2023-2024,LB,,
Micky van de Ven,37,NED,22,90,0,0,0,0,2,0,0,0,83,2,0,0,0.0,0.0,0.0,0,0,67,71,94.4,3,62,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,Tottenham,Brentford Player Stats,1,2023-2024,CB,,
Cristian Romero,17,ARG,25,13,1,0,0,0,1,1,0,0,10,0,0,0,0.6,0.6,0.0,0,0,8,8,100.0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,Tottenham,Brentford Player Stats,1,2023-2024,CB,,
Davinson Sanchez,6,COL,27,77,0,0,0,0,1,0,1,0,83,0,1,3,0.1,0.1,0.0,1,0,68,75,90.7,2,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,Tottenham,Brentford Player Stats,1,2023-2024,CB,,
Emerson,12,BRA,24,90,1,0,0,0,1,1,0,0,130,1,0,1,0.0,0.0,0.0,1,0,105,117,89.7,7,97,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,Tottenham,Brentford Player Stats,1,2023-2024,RB,,
Guglielmo Vicario,13,ITA,26,90,0,0,0,0,0,0,1,0,36,0,0,0,0.0,0.0,0.0,0,0,20,31,64.5,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,Tottenham,Brentford Player Stats,1,2023-2024,GK,,
Nicolas Jackson,15,SEN,22,90,0,0,0,0,4,2,1,0,33,0,0,1,0.5,0.5,0.0,0,0,17,21,81.0,0,24,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Chelsea,Liverpool Player Stats,1,2023-2024,FW,,
Carney Chukwuemeka,17,ENG,19,80,0,0,0,0,0,0,1,0,48,1,0,0,0.0,0.0,0.0,2,0,38,42,90.5,4,32,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Chelsea,Liverpool Player Stats,1,2023-2024,AM,,
Ian Maatsen,29,NED,21,10,0,0,0,0,0,0,0,0,13,1,0,1,0.0,0.0,0.0,0,0,4,9,44.4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Chelsea,Liverpool Player Stats,1,2023-2024,AM,RW,
Raheem Sterling,7,ENG,28,80,0,0,0,0,0,0,0,0,39,2,0,0,0.0,0.0,0.1,5,1,24,32,75.0,5,31,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Chelsea,Liverpool Player Stats,1,2023-2024,AM,,
Mykhailo Mudryk,10,UKR,22,10,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,5,8,62.5,0,7,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Chelsea,Liverpool Player Stats,1,2023-2024,AM,LW,
Conor Gallagher,23,ENG,23,90,0,0,0,0,0,0,0,0,77,2,3,1,0.0,0.0,0.0,0,0,61,68,89.7,3,57,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Chelsea,Liverpool Player Stats,1,2023-2024,CM,LM,
Enzo Fernandez,8,ARG,22,90,0,0,0,0,1,0,1,0,112,1,0,5,0.1,0.1,0.2,4,0,86,102,84.3,17,84,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Chelsea,Liverpool Player Stats,1,2023-2024,CM,RM,
Ben Chilwell,21,ENG,26,89,0,1,0,0,1,1,0,0,76,1,0,0,0.2,0.2,0.4,2,1,50,61,82.0,4,56,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Chelsea,Liverpool Player Stats,1,2023-2024,WB,,
Lesley Ugochukwu,16,FRA,19,1,0,0,0,0,0,0,0,0,5,0,0,1,0.0,0.0,0.0,0,0,3,3,100.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Chelsea,Liverpool Player Stats,1,2023-2024,CM,,
Reece James,24,ENG,23,75,0,0,0,0,1,0,0,0,73,0,0,0,0.0,0.0,0.3,2,0,55,68,80.9,7,51,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Chelsea,Liverpool Player Stats,1,2023-2024,WB,,
Malo Gusto,27,FRA,20,15,0,0,0,0,0,0,0,0,27,1,0,0,0.0,0.0,0.0,0,0,16,21,76.2,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Chelsea,Liverpool Player Stats,1,2023-2024,WB,RB,
Levi Colwill,26,ENG,20,90,0,0,0,0,1,0,0,0,78,2,1,2,0.1,0.1,0.3,3,0,57,69,82.6,5,59,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Chelsea,Liverpool Player Stats,1,2023-2024,CB,LB,
Thiago Silva,6,BRA,38,90,0,0,0,0,0,0,0,0,128,1,1,2,0.0,0.0,0.1,1,0,111,118,94.1,6,98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Chelsea,Liverpool Player Stats,1,2023-2024,CB,,
Axel Disasi,2,FRA,25,90,1,0,0,0,2,1,0,0,108,1,2,1,0.5,0.5,0.0,0,0,89,98,90.8,5,78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Chelsea,Liverpool Player Stats,1,2023-2024,CB,,
Robert Sanchez,31,ESP,25,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,29,35,82.9,0,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Chelsea,Liverpool Player Stats,1,2023-2024,GK,,
Diogo Jota,20,POR,26,65,0,0,0,0,2,0,1,0,28,1,0,1,0.1,0.1,0.0,3,0,14,18,77.8,2,10,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,Liverpool,Chelsea Player Stats,1,2023-2024,FW,,
Darwin Nunez,9,URU,24,25,0,0,0,0,2,0,0,0,13,0,0,0,0.0,0.0,0.0,1,0,5,6,83.3,1,9,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,Liverpool,Chelsea Player Stats,1,2023-2024,FW,,
Luis Diaz,7,COL,26,76,1,0,0,0,4,1,0,0,28,1,0,1,0.8,0.8,0.2,4,0,18,20,90.0,3,21,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,Liverpool,Chelsea Player Stats,1,2023-2024,LW,,
